subject,predicate,value
GO:1902522,rdfs:label,response to epirubicin
GO:1903491,rdfs:label,response to simvastatin
GO:1903492,rdfs:label,response to aspirin
GO:1903493,rdfs:label,response to clopidogrel
GO:1904014,rdfs:label,response to serotonin
GO:1904057,rdfs:label,negative regulation of sensory perception of pain
GO:1904058,rdfs:label,positive regulation of sensory perception of pain
GO:1905119,rdfs:label,response to haloperidol
GO:1905747,rdfs:label,negative regulation of saliva secretion
GO:1990054,rdfs:label,response to temozolomide
GO:1990110,rdfs:label,callus formation
GO:2000292,rdfs:label,regulation of defecation
GO:2000294,rdfs:label,positive regulation of defecation
GO:2000428,rdfs:label,regulation of neutrophil aggregation
HANCESTRO:0003,rdfs:label,country
HANCESTRO:0004,rdfs:label,ancestry category
HANCESTRO:0005,rdfs:label,European
HANCESTRO:0006,rdfs:label,South Asian
HANCESTRO:0008,rdfs:label,Asian
HANCESTRO:0009,rdfs:label,East Asian
HANCESTRO:0010,rdfs:label,African
HANCESTRO:0011,rdfs:label,Sub-Saharan African
HANCESTRO:0013,rdfs:label,Native American
HANCESTRO:0014,rdfs:label,Hispanic or Latin American
HANCESTRO:0015,rdfs:label,"Greater Middle Eastern  (Middle Eastern, North African or Persian)"
HANCESTRO:0016,rdfs:label,African American or Afro-Caribbean
HANCESTRO:0017,rdfs:label,Oceanian
HANCESTRO:0019,rdfs:label,Japanese
HANCESTRO:0021,rdfs:label,Chinese
HANCESTRO:0022,rdfs:label,Korean
HANCESTRO:0027,rdfs:label,Han Chinese
HANCESTRO:0290,rdfs:label,genetically isolated population
HANCESTRO:0304,rdfs:label,ancestry status
HANCESTRO:0305,rdfs:label,genetically isolated ancestry
HANCESTRO:0306,rdfs:label,admixed ancestry
HANCESTRO:0383,rdfs:label,Irish
HANCESTRO:0438,rdfs:label,Iranian
HANCESTRO:0462,rdfs:label,British
HANCESTRO:0463,rdfs:label,American
HANCESTRO:0487,rdfs:label,Indian
HANCESTRO:0498,rdfs:label,Filipino
HANCESTRO:0566,rdfs:label,undefined ancestry population
HANCESTRO:0568,rdfs:label,African American
HANCESTRO:0570,rdfs:label,Pima Indian
HANCESTRO:0573,rdfs:label,Native Hawaiian
HANCESTRO:0574,rdfs:label,Pacific Islander
HANCESTRO:0575,rdfs:label,Yoruban
HP:0000005,rdfs:label,Mode of inheritance
HP:0000008,rdfs:label,Abnormal morphology of female internal genitalia
HP:0000011,rdfs:label,Neurogenic bladder
HP:0000014,rdfs:label,Abnormality of the bladder
HP:0000015,rdfs:label,Bladder diverticulum
HP:0000016,rdfs:label,Urinary retention
HP:0000019,rdfs:label,Urinary hesitancy
HP:0000020,rdfs:label,Urinary incontinence
HP:0000022,rdfs:label,Abnormality of male internal genitalia
HP:0000023,rdfs:label,Inguinal hernia
HP:0000029,rdfs:label,Testicular atrophy
HP:0000031,rdfs:label,Epididymitis
HP:0000044,rdfs:label,Hypogonadotropic hypogonadism
HP:0000046,rdfs:label,Small scrotum
HP:0000054,rdfs:label,Micropenis
HP:0000059,rdfs:label,Hypoplastic labia majora
HP:0000062,rdfs:label,Ambiguous genitalia
HP:0000069,rdfs:label,Abnormality of the ureter
HP:0000072,rdfs:label,Hydroureter
HP:0000077,rdfs:label,Abnormality of the kidney
HP:0000078,rdfs:label,Abnormality of the genital system
HP:0000079,rdfs:label,Abnormality of the urinary system
HP:0000083,rdfs:label,Renal insufficiency
HP:0000085,rdfs:label,Horseshoe kidney
HP:0000093,rdfs:label,Proteinuria
HP:0000098,rdfs:label,Tall stature
HP:0000103,rdfs:label,Polyuria
HP:0000107,rdfs:label,Renal cyst
HP:0000111,rdfs:label,Renal juxtaglomerular cell hypertrophy/hyperplasia
HP:0000112,rdfs:label,Nephropathy
HP:0000118,rdfs:label,Phenotypic abnormality
HP:0000121,rdfs:label,Nephrocalcinosis
HP:0000125,rdfs:label,Pelvic kidney
HP:0000130,rdfs:label,Abnormality of the uterus
HP:0000131,rdfs:label,Uterine leiomyoma
HP:0000132,rdfs:label,Menorrhagia
HP:0000138,rdfs:label,Ovarian cyst
HP:0000152,rdfs:label,Abnormality of head or neck
HP:0000153,rdfs:label,Abnormality of the mouth
HP:0000154,rdfs:label,Wide mouth
HP:0000155,rdfs:label,Oral ulcer
HP:0000157,rdfs:label,Abnormality of the tongue
HP:0000160,rdfs:label,Narrow mouth
HP:0000161,rdfs:label,Median cleft lip
HP:0000164,rdfs:label,Abnormality of the dentition
HP:0000171,rdfs:label,Microglossia
HP:0000175,rdfs:label,Cleft palate
HP:0000179,rdfs:label,Thick lower lip vermilion
HP:0000194,rdfs:label,Open mouth
HP:0000200,rdfs:label,Short lingual frenulum
HP:0000201,rdfs:label,Pierre-Robin sequence
HP:0000202,rdfs:label,Oral cleft
HP:0000204,rdfs:label,Cleft upper lip
HP:0000218,rdfs:label,High palate
HP:0000219,rdfs:label,Thin upper lip vermilion
HP:0000220,rdfs:label,Velopharyngeal insufficiency
HP:0000223,rdfs:label,Abnormality of taste sensation
HP:0000225,rdfs:label,Gingival bleeding
HP:0000233,rdfs:label,Thin vermilion border
HP:0000234,rdfs:label,Abnormality of the head
HP:0000236,rdfs:label,Abnormality of the anterior fontanelle
HP:0000238,rdfs:label,Hydrocephalus
HP:0000248,rdfs:label,Brachycephaly
HP:0000252,rdfs:label,Microcephaly
HP:0000256,rdfs:label,Macrocephaly
HP:0000260,rdfs:label,Wide anterior fontanel
HP:0000263,rdfs:label,Oxycephaly
HP:0000264,rdfs:label,Abnormality of the mastoid
HP:0000265,rdfs:label,Mastoiditis
HP:0000268,rdfs:label,Dolichocephaly
HP:0000269,rdfs:label,Prominent occiput
HP:0000271,rdfs:label,Abnormality of the face
HP:0000272,rdfs:label,Malar flattening
HP:0000276,rdfs:label,Long face
HP:0000277,rdfs:label,Abnormal mandible morphology
HP:0000278,rdfs:label,Retrognathia
HP:0000280,rdfs:label,Coarse facial features
HP:0000282,rdfs:label,Facial edema
HP:0000283,rdfs:label,Broad face
HP:0000286,rdfs:label,Epicanthus
HP:0000294,rdfs:label,Low anterior hairline
HP:0000303,rdfs:label,Mandibular prognathia
HP:0000307,rdfs:label,Pointed chin
HP:0000308,rdfs:label,Microretrognathia
HP:0000311,rdfs:label,Round face
HP:0000316,rdfs:label,Hypertelorism
HP:0000319,rdfs:label,Smooth philtrum
HP:0000322,rdfs:label,Short philtrum
HP:0000325,rdfs:label,Triangular face
HP:0000327,rdfs:label,Hypoplasia of the maxilla
HP:0000331,rdfs:label,Short chin
HP:0000337,rdfs:label,Broad forehead
HP:0000341,rdfs:label,Narrow forehead
HP:0000343,rdfs:label,Long philtrum
HP:0000347,rdfs:label,Micrognathia
HP:0000348,rdfs:label,High forehead
HP:0000356,rdfs:label,Abnormality of the outer ear
HP:0000358,rdfs:label,Posteriorly rotated ears
HP:0000359,rdfs:label,Abnormality of the inner ear
HP:0000360,rdfs:label,Tinnitus
HP:0000363,rdfs:label,Abnormal earlobe morphology
HP:0000364,rdfs:label,Hearing abnormality
HP:0000366,rdfs:label,Abnormality of the nose
HP:0000368,rdfs:label,"Low-set, posteriorly rotated ears"
HP:0000369,rdfs:label,Low-set ears
HP:0000376,rdfs:label,Incomplete partition of the cochlea type II
HP:0000377,rdfs:label,Abnormality of the pinna
HP:0000384,rdfs:label,Preauricular skin tag
HP:0000391,rdfs:label,Thickened helices
HP:0000396,rdfs:label,Overfolded helix
HP:0000399,rdfs:label,Prelingual sensorineural hearing impairment
HP:0000400,rdfs:label,Macrotia
HP:0000402,rdfs:label,Stenosis of the external auditory canal
HP:0000405,rdfs:label,Conductive hearing impairment
HP:0000407,rdfs:label,Sensorineural hearing impairment
HP:0000408,rdfs:label,Progressive sensorineural hearing impairment
HP:0000411,rdfs:label,Protruding ear
HP:0000413,rdfs:label,Atresia of the external auditory canal
HP:0000414,rdfs:label,Bulbous nose
HP:0000426,rdfs:label,Prominent nasal bridge
HP:0000430,rdfs:label,Underdeveloped nasal alae
HP:0000431,rdfs:label,Wide nasal bridge
HP:0000444,rdfs:label,Convex nasal ridge
HP:0000445,rdfs:label,Wide nose
HP:0000446,rdfs:label,Narrow nasal bridge
HP:0000447,rdfs:label,Pear-shaped nose
HP:0000448,rdfs:label,Prominent nose
HP:0000455,rdfs:label,Broad nasal tip
HP:0000460,rdfs:label,Narrow nose
HP:0000463,rdfs:label,Anteverted nares
HP:0000464,rdfs:label,Abnormality of the neck
HP:0000465,rdfs:label,Webbed neck
HP:0000470,rdfs:label,Short neck
HP:0000471,rdfs:label,Gastrointestinal angiodysplasia
HP:0000473,rdfs:label,Torticollis
HP:0000474,rdfs:label,Thickened nuchal skin fold
HP:0000478,rdfs:label,Abnormality of the eye
HP:0000479,rdfs:label,Abnormal retinal morphology
HP:0000481,rdfs:label,Abnormal cornea morphology
HP:0000483,rdfs:label,Astigmatism
HP:0000485,rdfs:label,Megalocornea
HP:0000486,rdfs:label,Strabismus
HP:0000490,rdfs:label,Deeply set eye
HP:0000494,rdfs:label,Downslanted palpebral fissures
HP:0000504,rdfs:label,Abnormality of vision
HP:0000505,rdfs:label,Visual impairment
HP:0000512,rdfs:label,Abnormal electroretinogram
HP:0000517,rdfs:label,Abnormality of the lens
HP:0000519,rdfs:label,Developmental cataract
HP:0000520,rdfs:label,Proptosis
HP:0000527,rdfs:label,Long eyelashes
HP:0000528,rdfs:label,Anophthalmia
HP:0000529,rdfs:label,Progressive visual loss
HP:0000535,rdfs:label,Sparse and thin eyebrow
HP:0000539,rdfs:label,Abnormality of refraction
HP:0000540,rdfs:label,Hypermetropia
HP:0000544,rdfs:label,External ophthalmoplegia
HP:0000545,rdfs:label,Myopia
HP:0000549,rdfs:label,Abnormal conjugate eye movement
HP:0000559,rdfs:label,Corneal scarring
HP:0000565,rdfs:label,Esotropia
HP:0000572,rdfs:label,Visual loss
HP:0000573,rdfs:label,Retinal hemorrhage
HP:0000577,rdfs:label,Exotropia
HP:0000580,rdfs:label,Pigmentary retinopathy
HP:0000581,rdfs:label,Blepharophimosis
HP:0000582,rdfs:label,Upslanted palpebral fissure
HP:0000598,rdfs:label,Abnormality of the ear
HP:0000603,rdfs:label,Central scotoma
HP:0000610,rdfs:label,Abnormal choroid morphology
HP:0000614,rdfs:label,Abnormal nasolacrimal system morphology
HP:0000616,rdfs:label,Miosis
HP:0000618,rdfs:label,Blindness
HP:0000622,rdfs:label,Blurred vision
HP:0000629,rdfs:label,Periorbital fullness
HP:0000632,rdfs:label,Lacrimation abnormality
HP:0000639,rdfs:label,Nystagmus
HP:0000649,rdfs:label,Abnormality of visual evoked potentials
HP:0000651,rdfs:label,Diplopia
HP:0000664,rdfs:label,Synophrys
HP:0000666,rdfs:label,Horizontal nystagmus
HP:0000678,rdfs:label,Dental crowding
HP:0000680,rdfs:label,Delayed eruption of primary teeth
HP:0000682,rdfs:label,Abnormal dental enamel morphology
HP:0000689,rdfs:label,Dental malocclusion
HP:0000690,rdfs:label,Agenesis of maxillary lateral incisor
HP:0000699,rdfs:label,Diastema
HP:0000707,rdfs:label,Abnormality of the nervous system
HP:0000708,rdfs:label,Behavioral abnormality
HP:0000712,rdfs:label,Emotional lability
HP:0000713,rdfs:label,Agitation
HP:0000720,rdfs:label,Mood swings
HP:0000725,rdfs:label,Psychotic episodes
HP:0000726,rdfs:label,Dementia
HP:0000732,rdfs:label,Inflexible adherence to routines or rituals
HP:0000733,rdfs:label,Motor stereotypy
HP:0000735,rdfs:label,Impaired social interactions
HP:0000736,rdfs:label,Short attention span
HP:0000737,rdfs:label,Irritability
HP:0000738,rdfs:label,Hallucinations
HP:0000746,rdfs:label,Delusions
HP:0000750,rdfs:label,Delayed speech and language development
HP:0000751,rdfs:label,Personality changes
HP:0000753,rdfs:label,Autism with high cognitive abilities
HP:0000758,rdfs:label,Abnormal nonverbal communicative behavior
HP:0000762,rdfs:label,Decreased nerve conduction velocity
HP:0000763,rdfs:label,Sensory neuropathy
HP:0000765,rdfs:label,Abnormal thorax morphology
HP:0000766,rdfs:label,Abnormal sternum morphology
HP:0000767,rdfs:label,Pectus excavatum
HP:0000768,rdfs:label,Pectus carinatum
HP:0000769,rdfs:label,Abnormality of the breast
HP:0000771,rdfs:label,Gynecomastia
HP:0000774,rdfs:label,Narrow chest
HP:0000775,rdfs:label,Abnormality of the diaphragm
HP:0000786,rdfs:label,Primary amenorrhea
HP:0000790,rdfs:label,Hematuria
HP:0000800,rdfs:label,Cystic renal dysplasia
HP:0000802,rdfs:label,Impotence
HP:0000803,rdfs:label,Renal cortical cysts
HP:0000815,rdfs:label,Hypergonadotropic hypogonadism
HP:0000817,rdfs:label,Poor eye contact
HP:0000818,rdfs:label,Abnormality of the endocrine system
HP:0000820,rdfs:label,Abnormality of the thyroid gland
HP:0000823,rdfs:label,Delayed puberty
HP:0000824,rdfs:label,Decreased response to growth hormone stimulation test
HP:0000833,rdfs:label,obsolete Glucose intolerance
HP:0000834,rdfs:label,Abnormality of the adrenal glands
HP:0000842,rdfs:label,Hyperinsulinemia
HP:0000857,rdfs:label,Neonatal insulin-dependent diabetes mellitus
HP:0000863,rdfs:label,Central diabetes insipidus
HP:0000876,rdfs:label,Oligomenorrhea
HP:0000892,rdfs:label,Bifid ribs
HP:0000902,rdfs:label,Rib fusion
HP:0000921,rdfs:label,Missing ribs
HP:0000924,rdfs:label,Abnormality of the skeletal system
HP:0000925,rdfs:label,Abnormality of the vertebral column
HP:0000929,rdfs:label,Abnormal skull morphology
HP:0000932,rdfs:label,Abnormal posterior cranial fossa morphology
HP:0000934,rdfs:label,Chondrocalcinosis
HP:0000938,rdfs:label,Osteopenia
HP:0000951,rdfs:label,Abnormality of the skin
HP:0000952,rdfs:label,Jaundice
HP:0000954,rdfs:label,Single transverse palmar crease
HP:0000957,rdfs:label,Cafe-au-lait spot
HP:0000958,rdfs:label,Dry skin
HP:0000960,rdfs:label,Sacral dimple
HP:0000964,rdfs:label,Eczema
HP:0000974,rdfs:label,Hyperextensible skin
HP:0000975,rdfs:label,Hyperhidrosis
HP:0000978,rdfs:label,Bruising susceptibility
HP:0000979,rdfs:label,Purpura
HP:0000980,rdfs:label,Pallor
HP:0000989,rdfs:label,Pruritus
HP:0000997,rdfs:label,Axillary freckling
HP:0000999,rdfs:label,Pyoderma
HP:0001007,rdfs:label,Hirsutism
HP:0001010,rdfs:label,Hypopigmentation of the skin
HP:0001026,rdfs:label,Penetrating foot ulcers
HP:0001030,rdfs:label,Fragile skin
HP:0001065,rdfs:label,Striae distensae
HP:0001071,rdfs:label,Angiokeratoma corporis diffusum
HP:0001072,rdfs:label,Thickened skin
HP:0001075,rdfs:label,Atrophic scars
HP:0001082,rdfs:label,Cholecystitis
HP:0001094,rdfs:label,Iridocyclitis
HP:0001100,rdfs:label,Heterochromia iridis
HP:0001103,rdfs:label,Abnormal macular morphology
HP:0001105,rdfs:label,Retinal atrophy
HP:0001106,rdfs:label,Periorbital hyperpigmentation
HP:0001123,rdfs:label,Visual field defect
HP:0001128,rdfs:label,Trichiasis
HP:0001132,rdfs:label,Lens subluxation
HP:0001162,rdfs:label,Postaxial hand polydactyly
HP:0001167,rdfs:label,Abnormality of finger
HP:0001172,rdfs:label,Abnormal thumb morphology
HP:0001176,rdfs:label,Large hands
HP:0001182,rdfs:label,Tapered finger
HP:0001195,rdfs:label,Single umbilical artery
HP:0001197,rdfs:label,Abnormality of prenatal development or birth
HP:0001249,rdfs:label,Intellectual disability
HP:0001250,rdfs:label,Seizure
HP:0001251,rdfs:label,Ataxia
HP:0001252,rdfs:label,Hypotonia
HP:0001256,rdfs:label,"Intellectual disability, mild"
HP:0001257,rdfs:label,Spasticity
HP:0001258,rdfs:label,Spastic paraplegia
HP:0001259,rdfs:label,Coma
HP:0001260,rdfs:label,Dysarthria
HP:0001263,rdfs:label,Global developmental delay
HP:0001265,rdfs:label,Hyporeflexia
HP:0001266,rdfs:label,Choreoathetosis
HP:0001268,rdfs:label,Mental deterioration
HP:0001269,rdfs:label,Hemiparesis
HP:0001270,rdfs:label,Motor delay
HP:0001272,rdfs:label,Cerebellar atrophy
HP:0001273,rdfs:label,Abnormal corpus callosum morphology
HP:0001274,rdfs:label,Agenesis of corpus callosum
HP:0001276,rdfs:label,Hypertonia
HP:0001279,rdfs:label,Syncope
HP:0001281,rdfs:label,Tetany
HP:0001288,rdfs:label,Gait disturbance
HP:0001290,rdfs:label,Generalized hypotonia
HP:0001298,rdfs:label,Encephalopathy
HP:0001300,rdfs:label,Parkinsonism
HP:0001302,rdfs:label,Pachygyria
HP:0001304,rdfs:label,Torsion dystonia
HP:0001310,rdfs:label,Dysmetria
HP:0001315,rdfs:label,Reduced tendon reflexes
HP:0001319,rdfs:label,Neonatal hypotonia
HP:0001320,rdfs:label,Cerebellar vermis hypoplasia
HP:0001321,rdfs:label,Cerebellar hypoplasia
HP:0001324,rdfs:label,Muscle weakness
HP:0001325,rdfs:label,Hypoglycemic coma
HP:0001328,rdfs:label,Specific learning disability
HP:0001332,rdfs:label,Dystonia
HP:0001336,rdfs:label,Myoclonus
HP:0001337,rdfs:label,Tremor
HP:0001338,rdfs:label,Partial agenesis of the corpus callosum
HP:0001344,rdfs:label,Absent speech
HP:0001347,rdfs:label,Hyperreflexia
HP:0001348,rdfs:label,Brisk reflexes
HP:0001350,rdfs:label,Slurred speech
HP:0001357,rdfs:label,Plagiocephaly
HP:0001371,rdfs:label,Flexion contracture
HP:0001373,rdfs:label,Joint dislocation
HP:0001382,rdfs:label,Joint hypermobility
HP:0001385,rdfs:label,Hip dysplasia
HP:0001386,rdfs:label,Joint swelling
HP:0001387,rdfs:label,Joint stiffness
HP:0001388,rdfs:label,Joint laxity
HP:0001392,rdfs:label,Abnormality of the liver
HP:0001395,rdfs:label,Hepatic fibrosis
HP:0001397,rdfs:label,Hepatic steatosis
HP:0001399,rdfs:label,Hepatic failure
