SourceTermID	SourceTerm	MappedTermLabel	MappedTermCURIE	MappedTermIRI	MappingScore	Tags	Ontology
DS1IDS_E	Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.79	None	NCIT
DS1TOT_E	Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.82	None	NCIT
DS2IDS_E	Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.794	None	NCIT
DS2TOT_E	Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.824	None	NCIT
DSQ1_B	Dietary Supplement Use 30-Day - File 1, Supplement Counts	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.753	None	NCIT
DSQIDS_E	Dietary Supplement Use 30 Day - Individual Dietary Supplements	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.842	None	NCIT
DSQIDS_H	Dietary Supplement Use 30-Day - Individual Dietary Supplements	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.842	None	NCIT
DSQTOT_E	Dietary Supplement Use 30-Day - Total Dietary Supplements	Dietary Supplement Marketing Category	NCIT:C86952	http://purl.obolibrary.org/obo/NCIT_C86952	0.878	None	NCIT
DTQ_F	Dietary Screener Questionnaire	Dietary Screener Questionnaire	NCIT:C188186	http://purl.obolibrary.org/obo/NCIT_C188186	0.986	None	NCIT
DUQ	Drug Use	Drug User	NCIT:C84366	http://purl.obolibrary.org/obo/NCIT_C84366	0.88	None	NCIT
DUQY_F_R	Drug Use - Youth	Drug User	NCIT:C84366	http://purl.obolibrary.org/obo/NCIT_C84366	0.742	None	NCIT
DXX_G	Dual-Energy X-ray Absorptiometry - Whole Body	Dual X-ray Absorptiometry	NCIT:C48789	http://purl.obolibrary.org/obo/NCIT_C48789	0.73	None	NCIT
DXXFEM_D	Dual Energy X-ray Absorptiometry - Femur	Dual X-ray Absorptiometry	NCIT:C48789	http://purl.obolibrary.org/obo/NCIT_C48789	0.726	None	NCIT
DXXFEM_H	Dual-Energy X-ray Absorptiometry - Femur	Dual X-ray Absorptiometry	NCIT:C48789	http://purl.obolibrary.org/obo/NCIT_C48789	0.726	None	NCIT
DXXSPN_D	Dual Energy X-ray Absorptiometry - Spine	Dual X-ray Absorptiometry	NCIT:C48789	http://purl.obolibrary.org/obo/NCIT_C48789	0.773	None	NCIT
DXXSPN_H	Dual-Energy X-ray Absorptiometry - Spine	Dual X-ray Absorptiometry	NCIT:C48789	http://purl.obolibrary.org/obo/NCIT_C48789	0.773	None	NCIT
EC24_K_R	Early Childhood - B24 Project	Early Childhood	NCIT:C89346	http://purl.obolibrary.org/obo/NCIT_C89346	0.703	None	NCIT
ECQ	Early Childhood	Early Childhood	NCIT:C89346	http://purl.obolibrary.org/obo/NCIT_C89346	0.989	None	NCIT
ENX_E	Exhaled Nitric Oxide	Nitric Oxide	NCIT:C695	http://purl.obolibrary.org/obo/NCIT_C695	0.721	None	NCIT
EPH_E	Environmental Phenols	Environmental	NCIT:C149494	http://purl.obolibrary.org/obo/NCIT_C149494	0.756	None	NCIT
EPP_D	Erythrocyte Protoporphyrin	Free Erythrocyte Protoporphyrin Measurement	NCIT:C147339	http://purl.obolibrary.org/obo/NCIT_C147339	0.86	None	NCIT
ETHOX_H	Ethylene Oxide	Ethylene Oxide	NCIT:C29821	http://purl.obolibrary.org/obo/NCIT_C29821	0.996	None	NCIT
ETHOXS_H	Ethylene Oxide - Special Sample	Ethylene Oxide	NCIT:C29821	http://purl.obolibrary.org/obo/NCIT_C29821	0.788	None	NCIT
FAS_G	Fatty Acids - Serum	Fatty Acid	NCIT:C492	http://purl.obolibrary.org/obo/NCIT_C492	0.885	None	NCIT
FASTQX_D	Fasting Questionnaire	Questionnaire	NCIT:C17048	http://purl.obolibrary.org/obo/NCIT_C17048	0.824	None	NCIT
FERTIN_D	Ferritin	Ferritin Measurement	NCIT:C74737	http://purl.obolibrary.org/obo/NCIT_C74737	0.995	None	NCIT
FETIB_D	Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation	Transferrin Saturation Measurement	NCIT:C98792	http://purl.obolibrary.org/obo/NCIT_C98792	0.805	None	NCIT
FFQRAW_C	Food Frequency Questionnaire - Raw Questionnaire Responses	Food Frequency Questionnaire	NCIT:C94817	http://purl.obolibrary.org/obo/NCIT_C94817	0.852	None	NCIT
FLDEP_H	Fluoride - Plasma	Fluoride Ion	NCIT:C28149	http://purl.obolibrary.org/obo/NCIT_C28149	0.741	None	NCIT
FLDEW_H	Fluoride - Water	Fluoride Ion	NCIT:C28149	http://purl.obolibrary.org/obo/NCIT_C28149	0.78	None	NCIT
FLXCLN_F	Fluorosis - Clinical	Dental Fluorosis	NCIT:C85059	http://purl.obolibrary.org/obo/NCIT_C85059	0.751	None	NCIT
FNQA_K_R	Functioning - Adult	Daily Living	NCIT:C142468	http://purl.obolibrary.org/obo/NCIT_C142468	0.791	None	NCIT
FNQC_K_R	Functioning - Child	Daily Living	NCIT:C142468	http://purl.obolibrary.org/obo/NCIT_C142468	0.793	None	NCIT
FOLATE_D	Folate - RBC & Serum	Red Blood Cell Folate Measurement	NCIT:C123334	http://purl.obolibrary.org/obo/NCIT_C123334	0.853	None	NCIT
FOLATE_G	Folate - RBC	Red Blood Cell Folate Measurement	NCIT:C123334	http://purl.obolibrary.org/obo/NCIT_C123334	0.989	None	NCIT
FOODLK_C	Food Frequency Questionnaire - Look-Up Table FOODLOOK 	Food Frequency Questionnaire	NCIT:C94817	http://purl.obolibrary.org/obo/NCIT_C94817	0.707	None	NCIT
FORMAL_H	Formaldehyde	Formaldehyde	NCIT:C29744	http://purl.obolibrary.org/obo/NCIT_C29744	0.989	None	NCIT
FORMAS_H	Formaldehyde - Special Sample	Formaldehyde	NCIT:C29744	http://purl.obolibrary.org/obo/NCIT_C29744	0.797	None	NCIT
FSQ	Food Security	USDA Six-Item Standard Measure	NCIT:C171593	http://purl.obolibrary.org/obo/NCIT_C171593	0.864	None	NCIT
GHB_D	Glycohemoglobin	Hemoglobin, CTCAE	NCIT:C55991	http://purl.obolibrary.org/obo/NCIT_C55991	0.758	None	NCIT
HCAA_H	Heterocyclic Aromatic Amines - Urine	Heterocyclic Amines	NCIT:C1926	http://purl.obolibrary.org/obo/NCIT_C1926	0.965	None	NCIT
HCAAS_H	Heterocyclic Aromatic Amines (HCAA) - Urine - Special Sample	Heterocyclic Amines	NCIT:C1926	http://purl.obolibrary.org/obo/NCIT_C1926	0.757	None	NCIT
HCQ_B	Hepatitis C Follow Up	Follow-Up Information	NCIT:C156846	http://purl.obolibrary.org/obo/NCIT_C156846	0.739	None	NCIT
HCY_D	Homocysteine	Homocysteine Acid Measurement	NCIT:C74741	http://purl.obolibrary.org/obo/NCIT_C74741	0.992	None	NCIT
HDL_D	Cholesterol - HDL	High Density Lipoprotein Cholesterol Measurement	NCIT:C105587	http://purl.obolibrary.org/obo/NCIT_C105587	0.992	None	NCIT
HDL_I	Cholesterol - High-Density Lipoprotein (HDL)	High Density Lipoprotein Cholesterol Measurement	NCIT:C105587	http://purl.obolibrary.org/obo/NCIT_C105587	0.831	None	NCIT
HDL_J	Cholesterol - High - Density Lipoprotein (HDL)	High Density Lipoprotein Cholesterol Measurement	NCIT:C105587	http://purl.obolibrary.org/obo/NCIT_C105587	0.831	None	NCIT
HEPA_D	Hepatitis A Antibody	Hepatitis C Antibody	NCIT:C116400	http://purl.obolibrary.org/obo/NCIT_C116400	0.888	None	NCIT
HEPA_H	Hepatitis A	Hepatitis A Infection	NCIT:C3096	http://purl.obolibrary.org/obo/NCIT_C3096	0.993	None	NCIT
HEPB_S_D	Hepatitis B Surface Antibody	Hepatitis B Surface Antibody Measurement	NCIT:C74711	http://purl.obolibrary.org/obo/NCIT_C74711	0.9	None	NCIT
HEPB_S_H	Hepatitis B: Surface Antibody	Hepatitis B Surface Antibody Measurement	NCIT:C74711	http://purl.obolibrary.org/obo/NCIT_C74711	0.9	None	NCIT
HEPBD_D	Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody	Hepatitis C Antibody Measurement	NCIT:C92535	http://purl.obolibrary.org/obo/NCIT_C92535	0.794	None	NCIT
HEPBD_H	Hepatitis B: core antibody, surface antigen, and Hepatitis D antibody	Hepatitis C Antibody Measurement	NCIT:C92535	http://purl.obolibrary.org/obo/NCIT_C92535	0.794	None	NCIT
HEPBD_I	Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody	Hepatitis C Antibody Measurement	NCIT:C92535	http://purl.obolibrary.org/obo/NCIT_C92535	0.794	None	NCIT
HEPC_H	Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype	Hepatitis C Virus RNA Measurement	NCIT:C142330	http://purl.obolibrary.org/obo/NCIT_C142330	0.861	None	NCIT
HEPE_F	Hepatitis E : IgG & IgM Antibodies	Hepatitis E Virus IgM Antibody Measurement	NCIT:C96665	http://purl.obolibrary.org/obo/NCIT_C96665	0.731	None	NCIT
HEPE_H	Hepatitis E: IgG & IgM Antibodies	Hepatitis E Virus IgM Antibody Measurement	NCIT:C96665	http://purl.obolibrary.org/obo/NCIT_C96665	0.731	None	NCIT
HEQ_H	Hepatitis	Hepatitis	NCIT:C3095	http://purl.obolibrary.org/obo/NCIT_C3095	0.994	None	NCIT
HIQ	Health Insurance	Private Health Insurance	NCIT:C70696	http://purl.obolibrary.org/obo/NCIT_C70696	0.975	None	NCIT
HIV_E	HIV Antibody Test	HIV Antibody	NCIT:C16688	http://purl.obolibrary.org/obo/NCIT_C16688	0.87	None	NCIT
HOQ	Housing Characteristics	Characteristic	NCIT:C25447	http://purl.obolibrary.org/obo/NCIT_C25447	0.829	None	NCIT
HP_01_R	Helicobacter pylori (HP1)	Helicobacter pylori	NCIT:C14289	http://purl.obolibrary.org/obo/NCIT_C14289	0.893	None	NCIT
HP2_01_R	Helicobacter pylori (HP1), Second Exam	Helicobacter pylori	NCIT:C14289	http://purl.obolibrary.org/obo/NCIT_C14289	0.79	None	NCIT
HPVS_D_R	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum - Youth	Human Papillomavirus 16 Antibody Measurement	NCIT:C127619	http://purl.obolibrary.org/obo/NCIT_C127619	0.759	None	NCIT
HPVSER_F	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum	Human Papillomavirus 16 Antibody Measurement	NCIT:C127619	http://purl.obolibrary.org/obo/NCIT_C127619	0.787	None	NCIT
HSCRP_J	High-Sensitivity C-Reactive Protein	High Sensitivity C-Reactive Protein Measurement	NCIT:C157114	http://purl.obolibrary.org/obo/NCIT_C157114	0.78	None	NCIT
HSQ	Current Health Status	Current Medical Status	NCIT:C115767	http://purl.obolibrary.org/obo/NCIT_C115767	0.746	None	NCIT
HSV_D	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_DR	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSV_E	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_E_R	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSV_F	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_F_R	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSV_G	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_G_R	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSV_H	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_H_R	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSV_I	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HSV_I_R	Herpes Simplex Virus Type-1 and Type-2 - Youth	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.856	None	NCIT
HSV_J_R	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
HSVA_J_R	Herpes Simplex Virus Type-1 and Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
HULT_H_R	Electrolytes - Home Urine Collection	Electrolytes	NCIT:C464	http://purl.obolibrary.org/obo/NCIT_C464	0.757	None	NCIT
HUQ	Hospital Utilization & Access to Care	Access to Care	NCIT:C15244	http://purl.obolibrary.org/obo/NCIT_C15244	0.72	None	NCIT
IFQF_K_R	Infant Formula Questionnaire File	Infant Formula	NCIT:C81249	http://purl.obolibrary.org/obo/NCIT_C81249	0.714	None	NCIT
IHGEM_G	Mercury: Inorganic, Ethyl and Methyl - Blood	Dimethylmercury	NCIT:C87485	http://purl.obolibrary.org/obo/NCIT_C87485	0.739	None	NCIT
IMQ	Immunization	Immunization	NCIT:C15258	http://purl.obolibrary.org/obo/NCIT_C15258	0.994	None	NCIT
INQ_E	Income	Income	NCIT:C41150	http://purl.obolibrary.org/obo/NCIT_C41150	0.992	None	NCIT
INS_H	Insulin	Insulin Measurement	NCIT:C74788	http://purl.obolibrary.org/obo/NCIT_C74788	0.986	None	NCIT
IODS_K_R	Iodine - Salt	Dietary Iodine	NCIT:C68254	http://purl.obolibrary.org/obo/NCIT_C68254	0.723	None	NCIT
KIQ	Kidney Conditions	Kidney	NCIT:C12415	http://purl.obolibrary.org/obo/NCIT_C12415	0.754	None	NCIT
KIQ_P_B	Prostate Conditions	Prostate Gland	NCIT:C12410	http://purl.obolibrary.org/obo/NCIT_C12410	0.713	None	NCIT
L02_B	Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody	Hepatitis C Antibody Measurement	NCIT:C92535	http://purl.obolibrary.org/obo/NCIT_C92535	0.821	None	NCIT
L02HBS	Hepatitis B Surface Antibody	Hepatitis B Surface Antibody Measurement	NCIT:C74711	http://purl.obolibrary.org/obo/NCIT_C74711	0.9	None	NCIT
L02HPA_A	Hepatitis A Antibody	Hepatitis C Antibody	NCIT:C116400	http://purl.obolibrary.org/obo/NCIT_C116400	0.888	None	NCIT
L05_B	Chlamydia & Gonorrhea - Urine	Gonorrhea	NCIT:C92950	http://purl.obolibrary.org/obo/NCIT_C92950	0.724	None	NCIT
L06AGE_C	Acrylamide & Glycidamide	Acrylamide	NCIT:C44329	http://purl.obolibrary.org/obo/NCIT_C44329	0.776	None	NCIT
L06COT_C	Cotinine - Serum	Cotinine Measurement	NCIT:C92249	http://purl.obolibrary.org/obo/NCIT_C92249	0.815	None	NCIT
L06HM_B	Metals - Urine	Metal	NCIT:C637	http://purl.obolibrary.org/obo/NCIT_C637	0.837	None	NCIT
L06MH_C	Methylmalonic acid & Homocysteine	Methylmalonic Acid Measurement	NCIT:C96690	http://purl.obolibrary.org/obo/NCIT_C96690	0.751	None	NCIT
L06PHY_C	Phytoestrogens - Urine	Phytoestrogen	NCIT:C1194	http://purl.obolibrary.org/obo/NCIT_C1194	0.938	None	NCIT
L06TFR_C	Ferritin & Transferrin Receptor	Transferrin Receptor	NCIT:C17079	http://purl.obolibrary.org/obo/NCIT_C17079	0.914	None	NCIT
L06UIO_B	Iodine - Urine	Dietary Iodine	NCIT:C68254	http://purl.obolibrary.org/obo/NCIT_C68254	0.892	None	NCIT
L06VID_B	Vitamin D	D Vitamin	NCIT:C941	http://purl.obolibrary.org/obo/NCIT_C941	0.988	None	NCIT
L06VIT_B	Vitamin A, Vitamin E & Carotenoids	Vitamin A Measurement	NCIT:C74895	http://purl.obolibrary.org/obo/NCIT_C74895	0.776	None	NCIT
L06VIT_C	Vitamin C	Ascorbic Acid	NCIT:C285	http://purl.obolibrary.org/obo/NCIT_C285	0.988	None	NCIT
L09_B	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
L09RDC_A	Herpes Simplex Virus Type-2 - Youth	Human Herpesvirus 2	NCIT:C112313	http://purl.obolibrary.org/obo/NCIT_C112313	0.922	None	NCIT
L10_B	Glycohemoglobin	Hemoglobin, CTCAE	NCIT:C55991	http://purl.obolibrary.org/obo/NCIT_C55991	0.758	None	NCIT
L11P_2_B	Prostate-specific Antigen (PSA), Second Exam	Prostate Specific Antigen Measurement	NCIT:C17634	http://purl.obolibrary.org/obo/NCIT_C17634	0.768	None	NCIT
L11PSA_B	Prostate specific antigen (PSA)	Prostate Specific Antigen Measurement	NCIT:C17634	http://purl.obolibrary.org/obo/NCIT_C17634	0.887	None	NCIT
L11PSA_C	Prostate Specific Antigen (PSA)	Prostate Specific Antigen Measurement	NCIT:C17634	http://purl.obolibrary.org/obo/NCIT_C17634	0.887	None	NCIT
L13_B	Cholesterol - Total & HDL	Serum HDL Cholesterol Measurement	NCIT:C61041	http://purl.obolibrary.org/obo/NCIT_C61041	0.897	None	NCIT
L13AM_B	Cholesterol - LDL & Triglycerides	Triglycerides to HDL Cholesterol Ratio Measurement	NCIT:C121183	http://purl.obolibrary.org/obo/NCIT_C121183	0.745	None	NCIT
L16_B	Albumin & Creatinine - Urine	Albumin To Creatinine Protein Ratio Measurement	NCIT:C74761	http://purl.obolibrary.org/obo/NCIT_C74761	0.759	None	NCIT
L17_B	Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)	Toxoplasma	NCIT:C75538	http://purl.obolibrary.org/obo/NCIT_C75538	0.91	None	NCIT
L17_C	Toxoplasma (IgG) & Toxoplasma (IgM)	Toxoplasma	NCIT:C75538	http://purl.obolibrary.org/obo/NCIT_C75538	0.892	None	NCIT
L19_B	Measles, Rubella, & Varicella	Chicken Pox	NCIT:C97132	http://purl.obolibrary.org/obo/NCIT_C97132	0.739	None	NCIT
L20_B	Lead - Dust	Cardiac Lead Procedure	NCIT:C99934	http://purl.obolibrary.org/obo/NCIT_C99934	0.706	None	NCIT
L24EPH_C	Environmental Phenols	Environmental	NCIT:C149494	http://purl.obolibrary.org/obo/NCIT_C149494	0.756	None	NCIT
L24PH_C	Phthalates - Urine	Phthalate	NCIT:C152072	http://purl.obolibrary.org/obo/NCIT_C152072	0.846	None	NCIT
L24PP_C	Pesticides - Environmental - Urine	Environmental	NCIT:C149494	http://purl.obolibrary.org/obo/NCIT_C149494	0.769	None	NCIT
L25_2_B	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	Blood Cell Count with Differential	NCIT:C98494	http://purl.obolibrary.org/obo/NCIT_C98494	0.714	None	NCIT
L25_B	Complete Blood Count with 5-part Differential - Whole Blood	Blood Cell Count with Differential	NCIT:C98494	http://purl.obolibrary.org/obo/NCIT_C98494	0.771	None	NCIT
L26OPD_C	Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine	Organic Phosphate	NCIT:C94713	http://purl.obolibrary.org/obo/NCIT_C94713	0.713	None	NCIT
L26PP_B	Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)	Pesticide	NCIT:C737	http://purl.obolibrary.org/obo/NCIT_C737	0.718	None	NCIT
L28NPB_C	Non-dioxin-like Polychlorinated Biphenyls	Polychlorinated Biphenyl	NCIT:C760	http://purl.obolibrary.org/obo/NCIT_C760	0.729	None	NCIT
L31PAH_C	Polyaromatic Hydrocarbons (PAHs) - Urine	Aromatic Hydrocarbon	NCIT:C553	http://purl.obolibrary.org/obo/NCIT_C553	0.704	None	NCIT
L34_B	Bacterial vaginosis (BV) & Trichomonas vaginalis	Trichomonas vaginalis Measurement	NCIT:C161403	http://purl.obolibrary.org/obo/NCIT_C161403	0.79	None	NCIT
L34_B_R	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	Trichomonas vaginalis Measurement	NCIT:C161403	http://purl.obolibrary.org/obo/NCIT_C161403	0.77	None	NCIT
L34_C	Bacterial vaginosis (BV) & Trichomonas vaginalis	Trichomonas vaginalis Measurement	NCIT:C161403	http://purl.obolibrary.org/obo/NCIT_C161403	0.79	None	NCIT
L34_C_R	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	Trichomonas vaginalis Measurement	NCIT:C161403	http://purl.obolibrary.org/obo/NCIT_C161403	0.77	None	NCIT
L35_B	Methicillin - Resistant Staphylococcus aureus (MRSA)	Methicillin Resistant Staphylococcus Aureus	NCIT:C123515	http://purl.obolibrary.org/obo/NCIT_C123515	0.918	None	NCIT
L39_2_B	Erythrocyte Protoporphyrin	Free Erythrocyte Protoporphyrin Measurement	NCIT:C147339	http://purl.obolibrary.org/obo/NCIT_C147339	0.86	None	NCIT
L39EPP_C	Erythrocyte Protoporphyrin & Selenium	Free Erythrocyte Protoporphyrin Measurement	NCIT:C147339	http://purl.obolibrary.org/obo/NCIT_C147339	0.762	None	NCIT
L40FE_B	Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation	Transferrin Saturation Measurement	NCIT:C98792	http://purl.obolibrary.org/obo/NCIT_C98792	0.805	None	NCIT
L40T4_B	Thyroid - Stimulating Hormone & Thyroxine (TSH & T4)	Recombinant Thyroid-Stimulating Hormone	NCIT:C887	http://purl.obolibrary.org/obo/NCIT_C887	0.803	None	NCIT
L43_C	Vitamin B6	Vitamin B6 Measurement	NCIT:C74901	http://purl.obolibrary.org/obo/NCIT_C74901	0.99	None	NCIT
L45VIT_C	Vitamin A, Vitamin E & Carotenoids	Vitamin A Measurement	NCIT:C74895	http://purl.obolibrary.org/obo/NCIT_C74895	0.776	None	NCIT
LA_DEMO	Los Angeles County, California - Demographic Variables & Sample Weights	Los Angeles County, CA	NCIT:C107892	http://purl.obolibrary.org/obo/NCIT_C107892	0.702	None	NCIT
LAB02	Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody	Hepatitis C Antibody Measurement	NCIT:C92535	http://purl.obolibrary.org/obo/NCIT_C92535	0.821	None	NCIT
LAB05	Chlamydia & Gonorrhea - Urine	Gonorrhea	NCIT:C92950	http://purl.obolibrary.org/obo/NCIT_C92950	0.724	None	NCIT
LAB06HM	Metals - Urine	Metal	NCIT:C637	http://purl.obolibrary.org/obo/NCIT_C637	0.837	None	NCIT
LAB09	Herpes Simplex Virus Type-1 & Type-2	Human Herpesvirus 1	NCIT:C14311	http://purl.obolibrary.org/obo/NCIT_C14311	0.891	None	NCIT
LAB10	Glycohemoglobin	Hemoglobin, CTCAE	NCIT:C55991	http://purl.obolibrary.org/obo/NCIT_C55991	0.758	None	NCIT
LAB11	C-Reactive Protein (CRP)	C-Reactive Protein Measurement	NCIT:C64548	http://purl.obolibrary.org/obo/NCIT_C64548	0.851	None	NCIT
LAB13	Cholesterol - Total & HDL	Serum HDL Cholesterol Measurement	NCIT:C61041	http://purl.obolibrary.org/obo/NCIT_C61041	0.897	None	NCIT
LAB13AM	Cholesterol - LDL & Triglycerides	Triglycerides to HDL Cholesterol Ratio Measurement	NCIT:C121183	http://purl.obolibrary.org/obo/NCIT_C121183	0.745	None	NCIT
LAB16	Albumin & Creatinine - Urine	Albumin To Creatinine Protein Ratio Measurement	NCIT:C74761	http://purl.obolibrary.org/obo/NCIT_C74761	0.759	None	NCIT
LAB18T4	Thyroid - Stimulating Hormone & Thyroxine (TSH & T4)	Recombinant Thyroid-Stimulating Hormone	NCIT:C887	http://purl.obolibrary.org/obo/NCIT_C887	0.803	None	NCIT
LAB19	Measles, Rubella, & Varicella	Chicken Pox	NCIT:C97132	http://purl.obolibrary.org/obo/NCIT_C97132	0.739	None	NCIT
LAB20	Lead - Dust	Cardiac Lead Procedure	NCIT:C99934	http://purl.obolibrary.org/obo/NCIT_C99934	0.706	None	NCIT
LAB22	Mercury - Hair	Hair	NCIT:C32705	http://purl.obolibrary.org/obo/NCIT_C32705	0.764	None	NCIT
LAB25	Complete Blood Count with 5-part Differential - Whole Blood	Blood Cell Count with Differential	NCIT:C98494	http://purl.obolibrary.org/obo/NCIT_C98494	0.771	None	NCIT
LAB26PP	Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)	Pesticide	NCIT:C737	http://purl.obolibrary.org/obo/NCIT_C737	0.718	None	NCIT
