Variable,Table,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,Ontology
DR2TMFAT,DR2TOT_D,Liver condition: Liver fibrosis,cirrhosis of liver,EFO:0001422,http://www.ebi.ac.uk/efo/EFO_0001422,0.8550615136004505,,EFO
DR2TMFAT,DR2TOT_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TNIAC,DR2TOT_C,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_D,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_E,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_F,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_G,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_H,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_I,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_J,Niacin (mg),Niacin,NCIT:C689,http://purl.obolibrary.org/obo/NCIT_C689,0.9091603397479363,,NCIT
DR2TNIAC,DR2TOT_D,Liver condition: Liver cirrhosis,cirrhosis of liver,EFO:0001422,http://www.ebi.ac.uk/efo/EFO_0001422,0.8725199482400293,,EFO
DR2TNIAC,DR2TOT_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
DR2TPFAT,DR2TOT_G,Gender,Gender,NCIT:C17357,http://purl.obolibrary.org/obo/NCIT_C17357,0.9793603912699427,,NCIT
DR2TPFAT,DR2TOT_D,Theobromine (mg),Theobromine,NCIT:C87684,http://purl.obolibrary.org/obo/NCIT_C87684,0.9493732274113473,,NCIT
DR2TPFAT,DR2TOT_I,MRSA 1,Methicillin-resistant Staphylococcus aureus Measurement,NCIT:C139110,http://purl.obolibrary.org/obo/NCIT_C139110,0.9488957537759978,,NCIT
DR2TPFAT,DR2TOT_F,Cytomegalovirus IgM,Cytomegalovirus Measurement,NCIT:C184672,http://purl.obolibrary.org/obo/NCIT_C184672,0.9199355997907982,,NCIT
DR2TPFAT,DR2TOT_C,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_D,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_E,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_F,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_G,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_H,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_I,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_J,Total polyunsaturated fatty acids (gm),Polyunsaturated Fatty Acid,NCIT:C67038,http://purl.obolibrary.org/obo/NCIT_C67038,0.913066221979337,,NCIT
DR2TPFAT,DR2TOT_E,o-Xylene,Xylene,NCIT:C126304,http://purl.obolibrary.org/obo/NCIT_C126304,0.8828663368838603,comment,NCIT
DR2TPFAT,DR2TOT_D,Liver condition: Autoimmune hepatitis,Autoimmune Hepatitis,EFO:0005676,http://www.ebi.ac.uk/efo/EFO_0005676,0.8687222088226226,,EFO
DR2TPFAT,DR2TOT_H,Fluorosis DI: #5,Dental Fluorosis,NCIT:C85059,http://purl.obolibrary.org/obo/NCIT_C85059,0.8591822890482279,,NCIT
DR2TPFAT,DR2TOT_C,Chromium,chromium added,FOODON:03460778,http://purl.obolibrary.org/obo/FOODON_03460778,0.8355108043435617,comment,FOODON
DR2TPFAT,DR2TOT_C,K/L Ratio,Ratio Result Type,NCIT:C179809,http://purl.obolibrary.org/obo/NCIT_C179809,0.8294363191448004,,NCIT
DR2TPFAT,DR2TOT_C,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_D,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_E,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_F,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_G,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_H,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_I,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_J,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPFAT,DR2TOT_J,smoking cigarettes regularly,Never Smoked Cigarettes Regularly,NCIT:C127062,http://purl.obolibrary.org/obo/NCIT_C127062,0.804571028130619,age,NCIT
DR2TPFAT,DR2TOT_C,Caffeine (mg),caffeine measurement,EFO:0021177,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,,EFO
DR2TPHOS,DR2TOT_E,Age,age,EFO:0000246,http://www.ebi.ac.uk/efo/EFO_0000246,0.9970638281565711,,EFO
DR2TPHOS,DR2TOT_D,Weight,Weight,NCIT:C25208,http://purl.obolibrary.org/obo/NCIT_C25208,0.9957925363065099,comment,NCIT
DR2TPHOS,DR2TOT_G,Marital Status,Marital Status,NCIT:C25188,http://purl.obolibrary.org/obo/NCIT_C25188,0.9925497596552706,,NCIT
DR2TPHOS,DR2TOT_E,Trichloroethene,Trichloroethylene,NCIT:C44459,http://purl.obolibrary.org/obo/NCIT_C44459,0.9882979192246099,comment,NCIT
DR2TPHOS,DR2TOT_H,Ethnicity,ethnic group,EFO:0001799,http://www.ebi.ac.uk/efo/EFO_0001799,0.9825083570097976,,EFO
DR2TPHOS,DR2TOT_I,Clindamycin 1,Clindamycin,NCIT:C377,http://purl.obolibrary.org/obo/NCIT_C377,0.9714131095151878,,NCIT
DR2TPHOS,DR2TOT_C,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_D,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_E,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_F,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_G,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_H,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_I,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_J,Phosphorus (mg),Dietary Phosphorus,NCIT:C68277,http://purl.obolibrary.org/obo/NCIT_C68277,0.9534726365818482,,NCIT
DR2TPHOS,DR2TOT_G,LDL-cholesterol (mg/dL),LDL cholesterol,EFO:0004195,http://www.ebi.ac.uk/efo/EFO_0004195,0.9337370929967467,,EFO
DR2TPHOS,DR2TOT_G,Folate RBC (ng/mL RBC),Red Blood Cell Folate Measurement,NCIT:C123334,http://purl.obolibrary.org/obo/NCIT_C123334,0.9286508294907645,,NCIT
DR2TPHOS,DR2TOT_J,more tired than usual,More Tired Than Usual,NCIT:C136335,http://purl.obolibrary.org/obo/NCIT_C136335,0.9086434074166359,,NCIT
DR2TPHOS,DR2TOT_D,Had hay fever,seasonal allergic rhinitis,EFO:0003956,http://www.ebi.ac.uk/efo/EFO_0003956,0.8959894596599748,,EFO
DR2TPHOS,DR2TOT_F,Cancer antigen 125 (U/mL),CA-125 Antigen,NCIT:C325,http://purl.obolibrary.org/obo/NCIT_C325,0.8938503000606131,,NCIT
DR2TPHOS,DR2TOT_F,Mean cell volume (fL),mean corpuscular volume,EFO:0004526,http://www.ebi.ac.uk/efo/EFO_0004526,0.8894129490039948,,EFO
DR2TPHOS,DR2TOT_I,Red cell distribution width (%),Erythrocyte Distribution Width Measurement,NCIT:C64800,http://purl.obolibrary.org/obo/NCIT_C64800,0.8820175651461015,,NCIT
DR2TPHOS,DR2TOT_D,Vitamin B12 (mcg),Cyanocobalamin,NCIT:C64333,http://purl.obolibrary.org/obo/NCIT_C64333,0.8767570384551258,,NCIT
DR2TPHOS,DR2TOT_F,Water Bromodichloromethane (ng/ml),Bromodichloromethane,NCIT:C44345,http://purl.obolibrary.org/obo/NCIT_C44345,0.8741218358865243,,NCIT
DR2TPHOS,DR2TOT_C,Iron (mg),Dietary Iron,NCIT:C68256,http://purl.obolibrary.org/obo/NCIT_C68256,0.872076287772396,,NCIT
DR2TPHOS,DR2TOT_D,Liver condition: Other liver disease,liver disease,EFO:0001421,http://www.ebi.ac.uk/efo/EFO_0001421,0.8684879159328919,,EFO
DR2TPHOS,DR2TOT_C,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_D,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_E,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_F,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_G,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_H,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_I,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_J,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
DR2TPHOS,DR2TOT_C,kidney cancer,"kidney (whole, raw)",FOODON:03310898,http://purl.obolibrary.org/obo/FOODON_03310898,0.8560142688790612,age,FOODON
DR2TPHOS,DR2TOT_C,Carbohydrate (gm),carbohydrate measurement,EFO:0004998,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,,EFO
DR2TPHOS,DR2TOT_H,Fluorosis DI: #6,Dental Fluorosis,NCIT:C85059,http://purl.obolibrary.org/obo/NCIT_C85059,0.8502265199775845,,NCIT
DR2TPHOS,DR2TOT_J,Age last smoked cigarettes regularly,Never Smoked Cigarettes Regularly,NCIT:C127062,http://purl.obolibrary.org/obo/NCIT_C127062,0.8474016362861366,,NCIT
DR2TPHOS,DR2TOT_H,Bicarbonate (mmol/L),Bicarbonate Measurement,NCIT:C74667,http://purl.obolibrary.org/obo/NCIT_C74667,0.8469746525796201,,NCIT
DR2TPHOS,DR2TOT_C,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_D,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_E,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_F,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_G,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_H,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_I,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_J,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TPHOS,DR2TOT_C,Lambda FLC,Lambda Sutural Junction,NCIT:C86944,http://purl.obolibrary.org/obo/NCIT_C86944,0.8174719866754229,,NCIT
DR2TPHOS,DR2TOT_C,Luteinizing hormone (mIU/mL),luteinizing hormone measurement,EFO:0007002,http://www.ebi.ac.uk/efo/EFO_0007002,0.8128483735695989,,EFO
DR2TPHOS,DR2TOT_I,wrist fracture  2nd time,wrist fracture,EFO:0009515,http://www.ebi.ac.uk/efo/EFO_0009515,0.8094346535768433,,EFO
DR2TPHOS,DR2TOT_J,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPHOS,DR2TOT_E,Fluorosis DI: #15,Dental Fluorosis,NCIT:C85059,http://purl.obolibrary.org/obo/NCIT_C85059,0.8003991277527986,,NCIT
DR2TPOTA,DR2TOT_E,Toluene,Toluene,NCIT:C77930,http://purl.obolibrary.org/obo/NCIT_C77930,0.9905209541410432,comment,NCIT
DR2TPOTA,DR2TOT_G,Gender,Gender,NCIT:C17357,http://purl.obolibrary.org/obo/NCIT_C17357,0.9793603912699427,,NCIT
DR2TPOTA,DR2TOT_I,Clindamycin 2,Clindamycin,NCIT:C377,http://purl.obolibrary.org/obo/NCIT_C377,0.9747346601528931,,NCIT
DR2TPOTA,DR2TOT_C,Total_Protein,Total Protein Measurement,NCIT:C64858,http://purl.obolibrary.org/obo/NCIT_C64858,0.9656353171557668,,NCIT
DR2TPOTA,DR2TOT_C,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_D,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_E,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_F,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_G,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_H,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_I,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_J,Potassium (mg),Potassium,NCIT:C765,http://purl.obolibrary.org/obo/NCIT_C765,0.9260458901485471,,NCIT
DR2TPOTA,DR2TOT_D,Vitamin B6 (mg),Vitamin B6 Measurement,NCIT:C74901,http://purl.obolibrary.org/obo/NCIT_C74901,0.9260080690498682,,NCIT
DR2TPOTA,DR2TOT_F,Exercised,Exercise Pain Management,NCIT:C26387,http://purl.obolibrary.org/obo/NCIT_C26387,0.9078515608160163,,NCIT
DR2TPOTA,DR2TOT_H,Fluorosis DI: #7,Dental Fluorosis,NCIT:C85059,http://purl.obolibrary.org/obo/NCIT_C85059,0.841978781009759,,NCIT
DR2TPOTA,DR2TOT_J,# cigarettes smoked per day now,Smoked Cigarettes,NCIT:C172730,http://purl.obolibrary.org/obo/NCIT_C172730,0.8368819551468558,,NCIT
DR2TPOTA,DR2TOT_C,Magnesium (mg),magnesium measurement,EFO:0004845,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,,EFO
DR2TPOTA,DR2TOT_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_D,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_E,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_F,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_G,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_H,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_I,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_J,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TPOTA,DR2TOT_D,gallbladder surgery?,gallbladder disease,EFO:0003832,http://www.ebi.ac.uk/efo/EFO_0003832,0.8038825002704678,,EFO
DR2TPOTA,DR2TOT_C,last 5 days - Chewing tobacco,tobacco chewing gum,FOODON:03309592,http://purl.obolibrary.org/obo/FOODON_03309592,0.80126784240926,,FOODON
DR2TPROT,DR2TOT_C,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_D,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_E,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_F,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_G,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_H,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_I,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_J,Protein (gm),Protein Info,NCIT:C41172,http://purl.obolibrary.org/obo/NCIT_C41172,0.9161323542644811,,NCIT
DR2TPROT,DR2TOT_C,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
DR2TPROT,DR2TOT_D,age in months at menarche,age at menarche,EFO:0004703,http://www.ebi.ac.uk/efo/EFO_0004703,0.8090341950310596,,EFO
DR2TRET,DR2TOT_C,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_D,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_E,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_F,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_G,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_H,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_I,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_J,Retinol (mcg),Retinol,NCIT:C68302,http://purl.obolibrary.org/obo/NCIT_C68302,0.8332522522365461,,NCIT
DR2TRET,DR2TOT_C,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
DR2TRET,DR2TOT_D,Age at first live birth,age at first birth measurement,EFO:0009101,http://www.ebi.ac.uk/efo/EFO_0009101,0.812652711141553,,EFO
DR2TSELE,DR2TOT_D,a hysterectomy,hysterectomy,EFO:0003881,http://www.ebi.ac.uk/efo/EFO_0003881,0.9524563438976388,,EFO
DR2TSELE,DR2TOT_C,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_D,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_E,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_F,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_G,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_H,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_I,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_J,Selenium (mcg),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8750808030163618,,NCIT
DR2TSELE,DR2TOT_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
DR2TSFAT,DR2TOT_D,a pelvic infection/PID?,Pelvic Inflammatory Disease,EFO:1001388,http://www.ebi.ac.uk/efo/EFO_1001388,0.910263785139663,,EFO
DR2TSFAT,DR2TOT_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
DR2TSFAT,DR2TOT_C,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_D,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_E,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_F,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_G,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_H,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_I,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSFAT,DR2TOT_J,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
DR2TSODI,DR2TOT_C,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
DR2TSODI,DR2TOT_D,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
DR2TSODI,DR2TOT_E,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
DR2TSODI,DR2TOT_F,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
DR2TSODI,DR2TOT_G,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
DR2TSODI,DR2TOT_H,Sodium (mg),Sodium,NCIT:C830,http://purl.obolibrary.org/obo/NCIT_C830,0.9202110427847421,,NCIT
