"Table"	"TableName"	"BeginYear"	"EndYear"	"DataGroup"	"UseConstraints"	"DocFile"	"DataFile"	"DatePublished"
"HSV_DR"	"Herpes Simplex Virus Type-2 - Youth"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_DR.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_DR.XPT"	
"HSV_D"	"Herpes Simplex Virus Type-1 & Type-2"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSV_D.XPT"	"Updated May 2010"
"VIT_B6_D"	"Vitamin B6"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIT_B6_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIT_B6_D.XPT"	"September 2010"
"PERNT_D"	"Perchlorate, Nitrate & Thiocyanate - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PERNT_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PERNT_D.XPT"	"June 2011"
"AL_IGE_D"	"Allergen Specific IgE(s) & Total IgE - Serum"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AL_IGE_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AL_IGE_D.XPT"	"Updated February 2013"
"CBC_D"	"Complete Blood Count with 5-Part Differential - Whole Blood"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CBC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CBC_D.XPT"	"November 2007"
"CRP_D"	"C-Reactive Protein (CRP)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CRP_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CRP_D.XPT"	"November 2007"
"EPH_D"	"Environmental Phenols & Parabens"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/EPH_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/EPH_D.XPT"	"August 2009"
"EPP_D"	"Erythrocyte Protoporphyrin"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/EPP_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/EPP_D.XPT"	"December 2007"
"FERTIN_D"	"Ferritin"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FERTIN_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FERTIN_D.XPT"	"April 2008"
"FOLATE_D"	"Folate - RBC & Serum"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FOLATE_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FOLATE_D.XPT"	"January 2008"
"GHB_D"	"Glycohemoglobin"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GHB_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GHB_D.XPT"	"Updated March 2012"
"HEPA_D"	"Hepatitis A Antibody"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPA_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPA_D.XPT"	"March 2008"
"HEPBD_D"	"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPBD_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPBD_D.XPT"	"February 2008"
"HEPB_S_D"	"Hepatitis B Surface Antibody"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPB_S_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPB_S_D.XPT"	"May 2008"
"HEPC_D"	"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HEPC_D.XPT"	"Updated February 2015"
"HCY_D"	"Homocysteine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCY_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCY_D.XPT"	"March 2009"
"HIV_D"	"HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIV_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIV_D.XPT"	"December 2007"
"FETIB_D"	"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FETIB_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FETIB_D.XPT"	"December 2007"
"PTH_D"	"Parathyroid Hormone"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PTH_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PTH_D.XPT"	"January 2008"
"WPIN_D"	"Perchlorate, Nitrate & Iodide - Tap Water"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WPIN_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/WPIN_D.XPT"	"April 2009"
"FASTQX_D"	"Fasting Questionnaire"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FASTQX_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FASTQX_D.XPT"	"November 2007"
"GLU_D"	"Plasma Fasting Glucose & Insulin"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GLU_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/GLU_D.XPT"	"Updated August 2016"
"PFC_D"	"Polyfluoroalkyl Chemicals"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFC_D.XPT"	"Updated September 2012"
"PSA_D"	"Prostate Specific Antigen (PSA)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSA_D.XPT"	"December 2007"
"COT_D"	"Cotinine - Serum"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/COT_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/COT_D.XPT"	"January 2008"
"BIOPRO_D"	"Standard Biochemistry Profile"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BIOPRO_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BIOPRO_D.XPT"	"March 2008"
"UAS_D"	"Arsenics - Total & Speciated - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UAS_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UAS_D.XPT"	"January 2009"
"IHg_D"	"Mercury: Inorganic - Blood"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IHg_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IHg_D.XPT"	
"TFR_D"	"Transferrin Receptor"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TFR_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TFR_D.XPT"	"April 2008"
"TRIGLY_D"	"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TRIGLY_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/TRIGLY_D.XPT"	"March 2008"
"OGTT_D"	"Oral Glucose Tolerance Test"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OGTT_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OGTT_D.XPT"	"January 2008"
"ALB_CR_D"	"Albumin & Creatinine - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALB_CR_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALB_CR_D.XPT"	"November 2007"
"CHLMDA_D"	"Chlamydia & Gonorrhea - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CHLMDA_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CHLMDA_D.XPT"	"May 2008"
"UIO_D"	"Iodine - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UIO_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UIO_D.XPT"	"July 2008"
"UHG_D"	"Mercury: Inorganic - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UHG_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UHG_D.XPT"	"August 2008"
"UHM_D"	"Metals - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UHM_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UHM_D.XPT"	"October 2008"
"UCPREG_D"	"Pregnancy Test - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UCPREG_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/UCPREG_D.XPT"	"November 2007"
"VITAEC_D"	"Vitamin A, Vitamin E & Carotenoids"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VITAEC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VITAEC_D.XPT"	"Updated October 2011"
"B12_D"	"Vitamin B12"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/B12_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/B12_D.XPT"	"March 2008"
"VIC_D"	"Vitamin C"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VIC_D.XPT"	"February 2009"
"PHYTO_D"	"Phytoestrogens - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PHYTO_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PHYTO_D.XPT"	"August 2011"
"VOCWB_D"	"Volatile Organic Compounds - Blood & Related Questionnaire Items"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOCWB_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VOCWB_D.XPT"	"Updated February 2019"
"CHLMD_DR"	"Chlamydia & Gonorrhea - Urine - Youth"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CHLMD_DR.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CHLMD_DR.XPT"	
"SSEBV_D"	"Epstein-Barr Virus (VCA IgG) - Serum (Surplus)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSEBV_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSEBV_D.XPT"	"Updated April 2022"
"HPVS_D_R"	"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum - Youth"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVS_D_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVS_D_R.XPT"	
"CARB_D"	"Pesticides - Carbamates & Organophosphorus Metabolites - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CARB_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CARB_D.XPT"	"Updated April 2013"
"ALDUST_D"	"Allergens - Household Dust"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALDUST_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALDUST_D.XPT"	"Updated February 2014"
"PAH_D"	"Polyaromatic Hydrocarbons (PAHs) - Urine"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAH_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAH_D.XPT"	"June 2012"
"DOXPOL_D"	"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DOXPOL_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DOXPOL_D.XPT"	"Updated November 2020"
"BFRPOL_D"	"Brominated Flame Retardants (BFRs) - Pooled Samples"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BFRPOL_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BFRPOL_D.XPT"	"Updated November 2020"
"PCBPOL_D"	"Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PCBPOL_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PCBPOL_D.XPT"	"Updated November 2020"
"PSTPOL_D"	"Pesticides - Organochlorine Pesticides - Pooled Samples"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSTPOL_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSTPOL_D.XPT"	"Updated November 2020"
"HPVSRM_D"	"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSRM_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSRM_D.XPT"	"January 2015"
"HPVM_D_R"	"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody - Serum - Youth"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVM_D_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVM_D_R.XPT"	
"SSUVOC_D"	"Volatile Organic Compound (VOC) Metabolites - Urine (Surplus)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSUVOC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSUVOC_D.XPT"	"Updated April 2022"
"SSSAL_D"	"Salmonella & Campylobacter Antibodies (Surplus)"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SSSAL_D.XPT"	"Updated April 2022"
"AMDGYD_D"	"Acrylamide & Glycidamide"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AMDGYD_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AMDGYD_D.XPT"	"Updated October 2016"
"VID_D"	"Vitamin D"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VID_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/VID_D.XPT"	"Updated October 2015"
"SWR_D_R"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array - Youth"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SWR_D_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SWR_D_R.XPT"	
"HPVSER_D"	"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSER_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSER_D.XPT"	"July 2013"
"HPVSWR_D"	"Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array"	"2005"	"2006"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSWR_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVSWR_D.XPT"	"Updated November 2018"
"HPVN_D_R"	"Human Papillomavirus (HPV) - 6, 11, 16, 18, 31, 33, 45, 52, & 58 Antibody - Serum: M9ELISA"	"2005"	"2006"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVN_D_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HPVN_D_R.XPT"	
"ACQ_D"	"Acculturation"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ACQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ACQ_D.XPT"	"March 2008"
"ALQ_D"	"Alcohol Use"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQ_D.XPT"	"March 2008"
"AGQ_D"	"Allergy"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AGQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AGQ_D.XPT"	"June 2008"
"BHQ_D"	"Bowel Health"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BHQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BHQ_D.XPT"	"November 2007"
"BPQ_D"	"Blood Pressure & Cholesterol"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BPQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BPQ_D.XPT"	"November 2007"
"CDQ_D"	"Cardiovascular Health"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CDQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/CDQ_D.XPT"	"November 2007"
"HSQ_D"	"Current Health Status"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HSQ_D.XPT"	"January 2008"
"DPQ_D"	"Mental Health - Depression Screener"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DPQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DPQ_D.XPT"	"April 2008"
"DEQ_D"	"Dermatology"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DEQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DEQ_D.XPT"	"May 2008"
"DBQ_D"	"Diet Behavior & Nutrition"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DBQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DBQ_D.XPT"	"November 2007"
"ALQYTH_D"	"Alcohol Use - Youth"	"2005"	"2006"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQYTH_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ALQYTH_D.XPT"	
"SXQYTH_D"	"Sexual Behavior - Youth"	"2005"	"2006"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SXQYTH_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SXQYTH_D.XPT"	
"AUQ_D"	"Audiometry"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUQ_D.XPT"	"April 2009"
"DIQ_D"	"Diabetes"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DIQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DIQ_D.XPT"	"Updated April 2011"
"DUQ_D"	"Drug Use"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DUQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DUQ_D.XPT"	"March 2008"
"ECQ_D"	"Early Childhood"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ECQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/ECQ_D.XPT"	"December 2007"
"FSQ_D"	"Food Security"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FSQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/FSQ_D.XPT"	"January 2008"
"HIQ_D"	"Health Insurance"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HIQ_D.XPT"	"November 2007"
"HCQ_D"	"Hepatitis C Follow Up"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HCQ_D.XPT"	"April 2008"
"HUQ_D"	"Hospital Utilization & Access to Care"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HUQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HUQ_D.XPT"	"February 2008"
"HOQ_D"	"Housing Characteristics"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HOQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/HOQ_D.XPT"	"April 2008"
"IMQ_D"	"Immunization"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IMQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/IMQ_D.XPT"	"January 2008"
"KIQ_U_D"	"Kidney Conditions - Urology"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_U_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_U_D.XPT"	"January 2008"
"MCQ_D"	"Medical Conditions"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/MCQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/MCQ_D.XPT"	"November 2007"
"OHQ_D"	"Oral Health"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHQ_D.XPT"	"June 2008"
"OSQ_D"	"Osteoporosis"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OSQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OSQ_D.XPT"	"December 2008"
"PUQMEC_D"	"Pesticide Use"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PUQMEC_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PUQMEC_D.XPT"	"December 2007"
"PAQ_D"	"Physical Activity"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQ_D.XPT"	"November 2007"
"PAQIAF_D"	"Physical Activity - Individual Activities"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQIAF_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQIAF_D.XPT"	"November 2007"
"PFQ_D"	"Physical Functioning"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFQ_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFQ_D.XPT"	"Updated March 2008"
"RXQ_RX_D"	"Prescription Medications"	"2005"	"2006"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RXQ_RX_D.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RXQ_RX_D.XPT"	"Updated June 2009"
